Title,Old Price,Promotional Price,Rating,Link,Description
Sony Console PlayStation 5 Slim 1TB + Uncharted: Legacy of Thieves Collection + GTA,8.0,7.0,,https://www.jumia.ma/sony-console-playstation-5-slim-1tb-uncharted-legacy-of-thieves-collection-gta-65029681.html,"La console ps5 offre de possibilités de jeu que vous n'aviez jamais anticipées. profitez d'une vitesse de chargement fulgurante grce à un disque ssd ultra-rapide, d'une immersionplus profonde grce à la prise en charge du retour haptique, des gchettes adaptatives et de l'audio 3d, et d'une toute génération de jeux playstation incroyables. vitesse fulgurante. exploitez la puissance d'un cpu, d'un gpu et d'un ssd personnalisés avec des e/s intégrées qui réécrivent les règles de ce qu'une console playstation peut faire. des jeux époustouflants. admirez des graphismes incroyables et découvrez les fonctionnalités de la ps5. jouez à uncatalogue de jeux ps4 pris en charge. immersion à couper le souffle. découvrez une expérience de jeu profonde grce à la prise en charge du retour haptique, des déclencheurs adaptatifs et de la technologie 3d audio2. support vertical vendu séparément. console ps5 (groupe de modèles cfi-2000 - slim). audio 3d via les haut-parleurs intégrés du téléviseur ou un casque stéréo analogique/usb. l'installation et la dernière mise à jour du logiciel système sont nécessaires. connexion internet requise pour coupler le lecteur de disque et la console ps5 lors de l'installation."
"Console de jeu vidéo rétro sans fil, plus de 30 000 jeux, 23 émulateurs, haute définition 4K pour téléviseur avec deux contrôleurs sans fil 2,4G",500.0,390.0,,https://www.jumia.ma/generic-console-de-jeu-video-retro-sans-fil-plus-de-30-000-jeux-23-emulateurs-haute-definition-4k-pour-televiseur-avec-deux-controleurs-sans-fil-24g-65701155.html,"Revivez les souvenirs de vos jeux préférés avec la Console de Jeu Rétro Sans Fil ! Dotée d'une clé HDMI pour une sortie 4K ultra claire, cette console offre une vaste bibliothèque de plus de 30 000 jeux classiques à travers 9 émulateurs populaires. Facile à utiliser avec son système plug and play, cette console est compatible avec votre TV et offre une expérience de jeu immersive grâce à ses manettes sans fil 2.4G. Puissante Puce de Jeu: Équipée d'une puce de jeu intelligente pour des performances fluides et stables.Compatibilité Multi-Appareils: Prend en charge divers appareils HD pour des graphismes éclatants et une expérience immersive.Prise en Charge de Plusieurs Émulateurs: Inclut PS, ATARI, MAME, GB, GBA, SFC, FC, MD, GBC, et plus.Contrôleur Sans Fil 2.4G: Manettes sans fil avec connexion réactive pour un gameplay sans décalage.Superbe Expérience 3D: Prend en charge l'extension de carte TF jusqu'à 128 Go pour plus de jeux et de contenus.Instructions d'Utilisation Branchez la Console à la TV: Connectez la console au port HDMI de votre TV à l'aide du câble HDMI fourni.Alimentez la Console: Connectez le câble d'alimentation USB à une source d'alimentation.Allumez la Console: Allumez votre TV et sélectionnez la source HDMI pour accéder au menu principal de la console.Synchronisez les Manettes: Insérez les piles dans les manettes sans fil et appuyez sur le bouton de synchronisation pour les connecter à la console.Jouez: Utilisez les manettes pour naviguer dans le menu, sélectionner vos jeux préférés, et commencer à jouer."
Nintendo Switch Console Switch avec Joy-Con bleu néon et rouge néon Produit neuf sans emballage,4.0,3.0,,https://www.jumia.ma/nintendo-switch-console-switch-avec-joy-con-bleu-neon-et-rouge-neon-produit-neuf-sans-emballage-65767232.html,Console Nintendo Switch + 1 manette Joy-Con droite rouge néon + 1 manette Joy-Con gauche bleu néon + 1 support Joy-Con + 1 station d'accueil Nintendo Switch + 1 câble HDMI + 1 adaptateur secteur Nintendo Switch + 1 paire de dragonnes Joy-Con
Ea NEED FOR SPEED HEAT - PS4 PS5,700.0,329.0,4.7,https://www.jumia.ma/need-for-speed-heat-ps4-ps5-ea-mpg1434803.html,"Pilotez le jour et risquez tout la nuit dans Need for Speed™ Heat, une expérience palpitante qui vous met au défi d’intégrer l’élite de la course urbaine face à de redoutables policiers corrompus. Le jour, participez au Speedhunter Showdown, une compétition officielle où vous gagnerez de quoi personnaliser et améliorer les voitures performantes contenues dans votre garage. Une fois votre bagnole relookée et gonflée à bloc, et que vous vous sentez d’attaque pour vivre des moments intenses, affrontez d’autres pilotes la nuit, avec votre crew, lors de courses illégales grâce auxquelles vous vous taillerez une réputation et vous accéderez à de meilleures pièces et à des courses plus relevées. Mais sous couvert de patrouilles nocturnes, des flics corrompus veulent vous arrêter et confisquer tout ce que vous aurez gagné. Prenez des risques et devenez encore plus célèbre en leur tenant tête, ou rentrez à votre planque pour vivre une nouvelle journée de courses. Courses, risques, voitures : ici, les limites n’existent pas. Votre crew prend les mêmes risques que vous, votre garage déborde de belles voitures, et la ville est votre terrain de jeu, 24 heures sur 24."
Incassable Verre trempe pour Nintendo Switch OLED 2021,128.5,76.5,5.0,https://www.jumia.ma/generic-incassable-verre-trempe-pour-nintendo-switch-oled-2021-49446577.html,"Conçu pour Nintendo Switch OLED (2021). Garantie de remplacement à vie sans risque. Verre trempé de qualité optique de haute qualité avec meilleur matériau pour protéger vos appareils. Antibulles, anti-rayures, anti-empreintes digitales et incassable Dureté 9H. Résistance considérablement améliorée aux rayures et aux chutes à fort impact. Sensibilité tactile ultra claire et réelle : 99 % de transparence pour une clarté HD et offre une sensation naturelle qui offre une précision sans faille de l'écran tactile."
XBOX Microsoft Manette Xbox Séries S And X avec câble USB-C,1.0,849.0,5.0,https://www.jumia.ma/xbox-microsoft-manette-xbox-series-s-and-x-avec-cable-usb-c-65272889.html,"Découvrez le design modernisé de la manette sans 
fil Xbox –Pulse Black , avec ses surfaces texturées et sa géométrie 
raffinée, pour un confort de jeu accru
Technologie Xbox sans fil et Bluetooth*
Prise casque 3,5 mm
Personnalisation des boutons avec l'application Xbox Accessories  
Nouvelle croix multidirectionnelle pour une prise en main précise
Surface antidérapante sur les gâchettes et l'arrière de la manette
Bouton de partage : Enregistrez et partagez du contenu facilement, avec le nouveau bouton de partage
*Informations importantes : Compatible avec certains appareils et 
versions des systèmes d’exploitation. Certaines fonctionnalités ne sont 
pas prises en charge sur Android ou via Bluetooth. Rendez-vous sur 
xbox.com/controller-compatibility pour plus d’informations. 
Réattribution des boutons avec l’application Accessoires Xbox pour Xbox 
Series X, Xbox One et Windows10."
"Chargeur Pour Manette PS4 Sans Fil compatible avec PlayStation 4, PS4 Slim, Pro",255.0,186.0,,https://www.jumia.ma/generic-chargeur-pour-manette-ps4-sans-fil-compatible-avec-playstation-4-ps4-slim-pro-65433492.html,"Chargeur Pour Manette PS4 Sans Fil USB Indicateur LED PlayStation 4, PS4 Slim, ProLe Chargeur Double pour Manettes PS4 est conçu pour offrir une solution de charge pratique et élégante pour vos manettes PS4. Avec son design compact et moderne, il permet de charger deux manettes simultanément tout en servant de support de rangement lorsqu'il n'est pas utilisé. Idéal pour les joueurs qui cherchent à garder leurs équipements organisés et toujours prêts à l'emploi.Caractéristiques PrincipalesGain de Place et Haute Qualité : Conçu pour économiser de l'espace, ce chargeur se distingue par sa qualité supérieure et son design élégant. Personnalisé spécifiquement pour les manettes PS4, il est à la fois fonctionnel et esthétique.Charge Simultanée : Capable de charger deux manettes PS4 en même temps, il sert également d'étagère de rangement pour vos manettes lorsqu'elles ne sont pas en charge.Indicateurs de Charge LED : Chaque chargeur dispose de son propre indicateur de couleur, permettant de visualiser facilement l'état de charge de chaque manette grâce à des logos de différentes couleurs sur l'écran. L'indicateur LED affiche bleu lorsque la charge est pleine et rouge lorsque la manette est en cours de charge.Polyvalence d'Alimentation : Le chargeur est alimenté par un port USB via la console PS4, un PC ou une alimentation murale (adaptateur mural non inclus), offrant plusieurs options de branchement.Le Chargeur Double pour Manettes PS4 est un accessoire essentiel pour tout joueur cherchant à maintenir ses manettes bien rangées et toujours prêtes à l'emploi grâce à une charge rapide et efficace."
"Casque Stéréo P47 Bluetooth Pliable , Casque de Jeu et Sport Sans Fil",150.0,89.0,,https://www.jumia.ma/generic-casque-stereo-p47-bluetooth-pliable-casque-de-jeu-et-sport-sans-fil-65681459.html,"• 5.0 Bluetooth:Profitez d'un son de haute qualité avec la dernière technologie Bluetooth 5.0.• Conception pliante:Emportez votre musique en déplacement grâce à la conception pliante qui la rend facile à ranger et à transporter.• Connectivité sans fil:Dites adieu aux fils emmêlés et profitez de la liberté de connectivité sans fil.• Contrôle du volume:Réglez le volume de votre musique sans avoir à atteindre votre appareil.• Bluetooth 5.0:Profitez d'un son de haute qualité avec la dernière technologie Bluetooth 5.0.• Conception pliante:Emportez votre musique en déplacement grâce au design pliable facile à transporter.• Connectivité sans fil:Dites adieu aux fils emmêlés et profitez de la liberté de connectivité sans fil.• Contrôle du volume:Réglez le volume de votre musique sans avoir à atteindre votre appareil.Caractéristique1. Conception pliante portable, facile à inclure dans le sac.2. Supporte les téléphones/tablettes/ordinateurs Apple Android/MP3 FORTE COMPATIBILITÉ ET SUPPORT APPLE ANDROID TÉLÉPHONES TABLES ET AUTRES.3. Sensation de port confortable, cache-oreilles en cuir riche en protéines respectueux de la peau, aucune douleur après un long port.4. Conception de faisceau de tête d'expansion, conception d'expansion humanisée, taille réglable."
Sony Manette sans fil DualShock 4 V2 Blanc officielle,999.0,839.0,,https://www.jumia.ma/sony-manette-sans-fil-dualshock-4-v2-blanc-officielle-65084281.html,"Une révolution dans le creux de la mainRetrouvez vos habitudes et découvrez de nouvelles façons de jouer. Avec ses joysticks analogiques plus précis, sa fonction de détection de mouvements intégrée, son haut-parleur intégré et ses commandes tactiles, la manette sans fil DUALSHOCK 4 inspire de nouvelles façons de jouer, toujours plus intuitives.Points forts- Joysticks analogiques et gâchettes plus précis Prenez une longueur d'avance grâce à un contrôle encore plus poussé de vos actions de jeu.- Touche SHARECapturez et montrez vos plus grands moments à l'aide d'une simple touche. Envoyez des vidéos de vos séquences de jeu ou des images directement depuis votre système PS4 ou diffusez vos séquences de jeu en direct en streaming, sans la moindre incidence sur votre progression dans le jeu.- Pavé tactileGrâce au pavé tactile, vous n'êtes qu'à un doigt de votre prochaine réussite. Utilisez-le pour envoyer, glisser ou déposer des objets, ce qui ouvre de nombreuses nouvelles possibilités de jeu.- Joysticks analogiques et gâchettes plus précisPrenez une longueur d'avance grâce à un contrôle encore plus poussé de vos actions de jeu.- Barre lumineusePersonnalisez votre jeu avec la barre lumineuse intégrée qui émet diverses couleurs (et aide la PlayStation Camera à mieux vous localiser).- Haut-parleur intégréDonnez vie à vos jeux, discernez chaque détail avec des effets sonores provenant directement de votre manette sans fil DUALSHOCK 4."
XBOX Series X and Series S Rechargeable Battery & USB-C Cable Play,699.0,479.0,4.5,https://www.jumia.ma/xbox-series-x-and-series-s-rechargeable-battery-usb-c-cable-play-53282791.html,"Wider Compatibility - USB C Cable + USB-C to Micro-USB Adapter for ALL Xbox Controller: Rechargeable battery pack comes with LED Type C charger cable and Micro USB adapter. Compatible with all Xbox controllers, including the Xbox Series X-S, and Xbox One/S/X and Xbox One Elite controller. A good replacement kit for all Xbox controllers"
Console de jeu video sans fil M15 Game-Stick - manettes de jeu retro - plus de 20000 jeux - 20 simulateurs - 4K 64G,999.0,499.0,,https://www.jumia.ma/generic-console-de-jeu-video-sans-fil-m15-game-stick-manettes-de-jeu-retro-plus-de-20000-jeux-20-simulateurs-4k-64g-65684929.html,"Console de jeu vidéo sans fil M15 Game Stick, manettes de jeu rétro, plus de 20000 jeux, 20 simulateurs, 4K, 64GConsole de jeu double système compatible HDMI 4K:La mini machine de jeu portable a un corps léger et compact. Plug and Play, ne prend pas trop de place, et est facile à transporterDouble manette sans fil 2,4 G : équipée de deux manettes de jeu sans fil 2,4 G. Prend en charge jusqu'à 4 joueurs en même temps, vous pouvez contrôler à distance et profiter du jeu sur le canapé avec votre famille ou vos amis.Prise en charge d'une variété de formats de jeu : la puce Amlogic S905 améliorée, intégrée à plus de 60 types d'émulateurs, peut être compatible avec MAME, PS1, GB, GBA, GBC, MD, SFC, FC, ATARI et d'autres formats de jeu, peut être téléchargée et enregistrée sur la carte mémoire.Cadeau: la boîte de jeu est un excellent cadeau pour les enfants, les amis et la famille pour les anniversaires, etc.Caractéristique du produit:Fréquence principale: Cortex-A7 Duad-core jusqu'à 1.0GHzPerformance de la mémoire: DDRIII 256MPrend en charge les TFS externes: extensible à 128GContenu du jeu: 64G:20000 +,128G 30000 + JeuxÉmulateurs de jeu: pour cps1,cps2,cps3,fbneo,gamegear,gb,gba,gbc,genesis,megadrive,nes,nesh,ngpc,pcengine,psx,sfc,snes 23 simulateursSortie HD: 1080P.720PTension d'entrée: 5V/1A/2AAlimentation électrique: pile AAA pour manette de jeu sans fil (pile AAA non incluse)Contenu d'emballage1x Bâton de jeu1x Câble d'extension HD1 x câble de charge USB2 x contrôleurs sans fil"
